"","user","item","rating"
"19598","AMERICA MOVIL","VSA",9.84747794810311
"19793","AMERICA MOVIL","VSE-1100",13.227782467141
"19963","AMERICA MOVIL","WiFi Smart Accessory",11.0875912408759
"20179","AMERICA MOVIL","WR 10G Trans/Regen",15
"20296","AMERICA MOVIL","WR 2.5G Trans/Regen",13.3991601201897
"20508","AMERICA MOVIL","WR Amplification",13.3991601201897
"20726","AMERICA MOVIL","WR Common",15
"20885","AMERICA MOVIL","WS 10G Trans/Regen",11.0875912408759
"21101","AMERICA MOVIL","WS 2.5G Trans/Regen",4.09881129271917
"21316","AMERICA MOVIL","XGIG - Ethernet 10G",7
"21514","AMERICA MOVIL","XGIG - FC 16G",9.85582917705735
"21717","AMERICA MOVIL","XGIG - Other",15
"21913","AMERICA MOVIL","XGIG 5k - SAS/SATA 12G",7.40229885057471
"4","AMERICAN CABLE ELECTRONIC SERVICES","Accessories",1.71951219512195
"177","AMERICAN CABLE ELECTRONIC SERVICES","ACE",2.42339373970346
"388","AMERICAN CABLE ELECTRONIC SERVICES","Advanced Signal Conditioning Modules",1
"540","AMERICAN CABLE ELECTRONIC SERVICES","Analog Inspection & Test",1.98305084745763
"724","AMERICAN CABLE ELECTRONIC SERVICES","ANT-5",1
"900","AMERICAN CABLE ELECTRONIC SERVICES","Attenuators & Backreflector Modules",1
"1099","AMERICAN CABLE ELECTRONIC SERVICES","Benchtop Inspection",1
"1739","AMERICAN CABLE ELECTRONIC SERVICES","Calibrations",2.01234567901235
"1945","AMERICAN CABLE ELECTRONIC SERVICES","CapacityAdvisor Held",1
"2310","AMERICAN CABLE ELECTRONIC SERVICES","Certifier",3
"2507","AMERICAN CABLE ELECTRONIC SERVICES","CleanBlast",1
"2682","AMERICAN CABLE ELECTRONIC SERVICES","Common Product",1.83582089552239
"2895","AMERICAN CABLE ELECTRONIC SERVICES","Converged Assurance Support",1
"3117","AMERICAN CABLE ELECTRONIC SERVICES","CT-650",1
"3337","AMERICAN CABLE ELECTRONIC SERVICES","CT-650SM",1
"3431","AMERICAN CABLE ELECTRONIC SERVICES","Digital Inspection & Test",1.81081081081081
"3679","AMERICAN CABLE ELECTRONIC SERVICES","Dispersion modules",1
"3966","AMERICAN CABLE ELECTRONIC SERVICES","DSAM-6300",3
"4167","AMERICAN CABLE ELECTRONIC SERVICES","DSAM 2300/3300",2.71066907775768
"4379","AMERICAN CABLE ELECTRONIC SERVICES","DSAM Upgrades",2.49396159176401
"4581","AMERICAN CABLE ELECTRONIC SERVICES","DTS",3
"4776","AMERICAN CABLE ELECTRONIC SERVICES","EA Support",1
"4998","AMERICAN CABLE ELECTRONIC SERVICES","Education",2.04635761589404
"5228","AMERICAN CABLE ELECTRONIC SERVICES","Ethernet Network Management Tools",1
"5375","AMERICAN CABLE ELECTRONIC SERVICES","Extended Warranty",2.71066907775768
"5503","AMERICAN CABLE ELECTRONIC SERVICES","FIT Generic",3
"5718","AMERICAN CABLE ELECTRONIC SERVICES","FST-2000",1
"5894","AMERICAN CABLE ELECTRONIC SERVICES","FST-2207/2209 DS1",1
"6027","AMERICAN CABLE ELECTRONIC SERVICES","FST-2310",1.70319634703196
"6225","AMERICAN CABLE ELECTRONIC SERVICES","FST-2310-DS3",2.04697986577181
"6440","AMERICAN CABLE ELECTRONIC SERVICES","FST-2310-OC12",1
"6572","AMERICAN CABLE ELECTRONIC SERVICES","FST-2310-OC3",1
"6744","AMERICAN CABLE ELECTRONIC SERVICES","FST-2802 G",1
"7024","AMERICAN CABLE ELECTRONIC SERVICES","HCU1500",2.76668918785955
"7196","AMERICAN CABLE ELECTRONIC SERVICES","HST-3000 SIMs",2.03664921465969
"7385","AMERICAN CABLE ELECTRONIC SERVICES","HST-3000C",2.1965811965812
"7568","AMERICAN CABLE ELECTRONIC SERVICES","HST-3000C-CE",1.80464216634429
"7746","AMERICAN CABLE ELECTRONIC SERVICES","JMEP",1
"7934","AMERICAN CABLE ELECTRONIC SERVICES","Legacy Wireline Services",3
"8042","AMERICAN CABLE ELECTRONIC SERVICES","Location Intelligence Product",3
"8163","AMERICAN CABLE ELECTRONIC SERVICES","Location Intelligence Services",3
"8285","AMERICAN CABLE ELECTRONIC SERVICES","MAP-200 Chassis, Accessories & Software",1
"8436","AMERICAN CABLE ELECTRONIC SERVICES","MAP Standalone Switches",1
"8729","AMERICAN CABLE ELECTRONIC SERVICES","MS-1200D",1
"8808","AMERICAN CABLE ELECTRONIC SERVICES","MTS-5100e",2.10654995472381
"9026","AMERICAN CABLE ELECTRONIC SERVICES","NC Ethernet TT",3
"9350","AMERICAN CABLE ELECTRONIC SERVICES","nTAPs",1
"9544","AMERICAN CABLE ELECTRONIC SERVICES","ONT-Jitter",1
"9670","AMERICAN CABLE ELECTRONIC SERVICES","ONX-580",3
"9856","AMERICAN CABLE ELECTRONIC SERVICES","Optical Switch Modules",1
"10113","AMERICAN CABLE ELECTRONIC SERVICES","OSA",2.04697986577181
"10338","AMERICAN CABLE ELECTRONIC SERVICES","OST",1
"10677","AMERICAN CABLE ELECTRONIC SERVICES","Other - Solutions Classic",1
"10901","AMERICAN CABLE ELECTRONIC SERVICES","PacketPortal SW & Solutions",2.71066907775768
"11120","AMERICAN CABLE ELECTRONIC SERVICES","Passive Chassis",1
"11237","AMERICAN CABLE ELECTRONIC SERVICES","Passive Plug-ins",2.71066907775768
"11448","AMERICAN CABLE ELECTRONIC SERVICES","PathTrak",2.59115911591159
"11649","AMERICAN CABLE ELECTRONIC SERVICES","PI Product",1
"11836","AMERICAN CABLE ELECTRONIC SERVICES","Polatis Cross Connects",1
"11942","AMERICAN CABLE ELECTRONIC SERVICES","Probe Tips",1.8
"12120","AMERICAN CABLE ELECTRONIC SERVICES","PT Hardware",1
"12304","AMERICAN CABLE ELECTRONIC SERVICES","PT SART",1
"12515","AMERICAN CABLE ELECTRONIC SERVICES","PT Services",1
"12775","AMERICAN CABLE ELECTRONIC SERVICES","QT-600-2",3
"12927","AMERICAN CABLE ELECTRONIC SERVICES","RANAdvisor Product",1
"13130","AMERICAN CABLE ELECTRONIC SERVICES","RANAdvisor Services & Support",1.4147465437788
"13339","AMERICAN CABLE ELECTRONIC SERVICES","RCATS Product",1.52559726962457
"13725","AMERICAN CABLE ELECTRONIC SERVICES","Replacement Parts",3
"13919","AMERICAN CABLE ELECTRONIC SERVICES","RPM-3000",2.35458807769591
"14116","AMERICAN CABLE ELECTRONIC SERVICES","RPM2000",3
"14310","AMERICAN CABLE ELECTRONIC SERVICES","RSAM",2.85379937342589
"14529","AMERICAN CABLE ELECTRONIC SERVICES","SDA",2.70113603262453
"14912","AMERICAN CABLE ELECTRONIC SERVICES","SDA-5500",2.74414104493657
"15039","AMERICAN CABLE ELECTRONIC SERVICES","SMART Handhelds",2.04635761589404
"15255","AMERICAN CABLE ELECTRONIC SERVICES","SmartClass ADSL",2.04697986577181
"15465","AMERICAN CABLE ELECTRONIC SERVICES","SmartClass E1",1
"15658","AMERICAN CABLE ELECTRONIC SERVICES","SmartClass Ethernet",3
"15827","AMERICAN CABLE ELECTRONIC SERVICES","SMARTClass Fiber",2.04516129032258
"16650","AMERICAN CABLE ELECTRONIC SERVICES","Source, EDFA & BBS Modules",1
"16822","AMERICAN CABLE ELECTRONIC SERVICES","StrataSync",2.75050017653289
"17001","AMERICAN CABLE ELECTRONIC SERVICES","Support Plans",3
"17175","AMERICAN CABLE ELECTRONIC SERVICES","Swept Wavelength Systems",1
"17253","AMERICAN CABLE ELECTRONIC SERVICES","T-BERD 8000",1
"17428","AMERICAN CABLE ELECTRONIC SERVICES","T-Berd/MTS-5800",1.89763779527559
"17599","AMERICAN CABLE ELECTRONIC SERVICES","T3AS",2.04761904761905
"17813","AMERICAN CABLE ELECTRONIC SERVICES","TB-6000A Transport Module",1.74074074074074
"18133","AMERICAN CABLE ELECTRONIC SERVICES","TB/MTS-6000 Platform",1
"18466","AMERICAN CABLE ELECTRONIC SERVICES","Test Devices",1.85106382978723
"18638","AMERICAN CABLE ELECTRONIC SERVICES","Test Productivity Pack",2.71066907775768
"18856","AMERICAN CABLE ELECTRONIC SERVICES","TestPad 2000",2.04761904761905
"19054","AMERICAN CABLE ELECTRONIC SERVICES","TrueSpeed",2.04575163398693
"19267","AMERICAN CABLE ELECTRONIC SERVICES","Ultra FED",3
"19455","AMERICAN CABLE ELECTRONIC SERVICES","Volicon",1
"19599","AMERICAN CABLE ELECTRONIC SERVICES","VSA",3
"19794","AMERICAN CABLE ELECTRONIC SERVICES","VSE-1100",3
"19964","AMERICAN CABLE ELECTRONIC SERVICES","WiFi Smart Accessory",2.04761904761905
"20180","AMERICAN CABLE ELECTRONIC SERVICES","WR 10G Trans/Regen",1
"20297","AMERICAN CABLE ELECTRONIC SERVICES","WR 2.5G Trans/Regen",2.71066907775768
"20509","AMERICAN CABLE ELECTRONIC SERVICES","WR Amplification",2.71066907775768
"20886","AMERICAN CABLE ELECTRONIC SERVICES","WS 10G Trans/Regen",2.04761904761905
"21102","AMERICAN CABLE ELECTRONIC SERVICES","WS 2.5G Trans/Regen",1.70319634703196
"21317","AMERICAN CABLE ELECTRONIC SERVICES","XGIG - Ethernet 10G",2.04761904761905
"21515","AMERICAN CABLE ELECTRONIC SERVICES","XGIG - FC 16G",1.41734417344174
"21718","AMERICAN CABLE ELECTRONIC SERVICES","XGIG - Other",1
"21914","AMERICAN CABLE ELECTRONIC SERVICES","XGIG 5k - SAS/SATA 12G",2.04761904761905
"5","AMIRIT TECHNOLOGIES","Accessories",9
"901","AMIRIT TECHNOLOGIES","Attenuators & Backreflector Modules",6.90322580645161
"1946","AMIRIT TECHNOLOGIES","CapacityAdvisor Held",6
"2146","AMIRIT TECHNOLOGIES","CellAdvisor",7.47368421052632
"2896","AMIRIT TECHNOLOGIES","Converged Assurance Support",9
"3118","AMIRIT TECHNOLOGIES","CT-650",9
"3338","AMIRIT TECHNOLOGIES","CT-650SM",9
"3432","AMIRIT TECHNOLOGIES","Digital Inspection & Test",9
"4777","AMIRIT TECHNOLOGIES","EA Support",9
"4999","AMIRIT TECHNOLOGIES","Education",9
"5504","AMIRIT TECHNOLOGIES","FIT Generic",9
"8809","AMIRIT TECHNOLOGIES","MTS-5100e",6.04081632653061
"10114","AMIRIT TECHNOLOGIES","OSA",6
"10678","AMIRIT TECHNOLOGIES","Other - Solutions Classic",9
"11943","AMIRIT TECHNOLOGIES","Probe Tips",9
"12121","AMIRIT TECHNOLOGIES","PT Hardware",9
"12305","AMIRIT TECHNOLOGIES","PT SART",9
"12516","AMIRIT TECHNOLOGIES","PT Services",9
"13340","AMIRIT TECHNOLOGIES","RCATS Product",9
"13566","AMIRIT TECHNOLOGIES","Repair",9
"15828","AMIRIT TECHNOLOGIES","SMARTClass Fiber",4
"16477","AMIRIT TECHNOLOGIES","SmartPocket Handhelds",4
"18467","AMIRIT TECHNOLOGIES","Test Devices",9
"19456","AMIRIT TECHNOLOGIES","Volicon",9
"21516","AMIRIT TECHNOLOGIES","XGIG - FC 16G",9
"21719","AMIRIT TECHNOLOGIES","XGIG - Other",6.10526315789474
"6","AMPHENOL","Accessories",3.79024390243902
"178","AMPHENOL","ACE",5
"389","AMPHENOL","Advanced Signal Conditioning Modules",1.74418604651163
"541","AMPHENOL","Analog Inspection & Test",2.66153846153846
"725","AMPHENOL","ANT-5",5
"902","AMPHENOL","Attenuators & Backreflector Modules",1.77272727272727
"1284","AMPHENOL","BrightJack",5
"1605","AMPHENOL","Calibration Plan",5
"1740","AMPHENOL","Calibrations",5
"1947","AMPHENOL","CapacityAdvisor Held",5
"2311","AMPHENOL","Certifier",5
"2508","AMPHENOL","CleanBlast",2.81032412965186
"2683","AMPHENOL","Common Product",5
"2897","AMPHENOL","Converged Assurance Support",5
"3119","AMPHENOL","CT-650",5
"3813","AMPHENOL","DSAM",5
"3967","AMPHENOL","DSAM-6300",5
"4168","AMPHENOL","DSAM 2300/3300",5
"4380","AMPHENOL","DSAM Upgrades",1
"4582","AMPHENOL","DTS",5
"4778","AMPHENOL","EA Support",5
"5000","AMPHENOL","Education",5
"5229","AMPHENOL","Ethernet Network Management Tools",5
"5505","AMPHENOL","FIT Generic",5
"5719","AMPHENOL","FST-2000",5
"6028","AMPHENOL","FST-2310",5
"6226","AMPHENOL","FST-2310-DS3",5
"6573","AMPHENOL","FST-2310-OC3",5
"6745","AMPHENOL","FST-2802 G",5
"6917","AMPHENOL","GigaStor",5
"7025","AMPHENOL","HCU1500",5
"7197","AMPHENOL","HST-3000 SIMs",5
"7386","AMPHENOL","HST-3000C",5
"7569","AMPHENOL","HST-3000C-CE",5
"7747","AMPHENOL","JMEP",5
"8286","AMPHENOL","MAP-200 Chassis, Accessories & Software",2.30769230769231
"8437","AMPHENOL","MAP Standalone Switches",5
"8623","AMPHENOL","Misc Hardware",5
"8810","AMPHENOL","MTS-5100e",5
"9027","AMPHENOL","NC Ethernet TT",5
"9240","AMPHENOL","NI - Maintenance",5
"9351","AMPHENOL","nTAPs",5
"9545","AMPHENOL","ONT-Jitter",5
"9671","AMPHENOL","ONX-580",5
"9857","AMPHENOL","Optical Switch Modules",1.74418604651163
"10005","AMPHENOL","ORS",5
"10115","AMPHENOL","OSA",5
"10339","AMPHENOL","OST",1.74418604651163
"10488","AMPHENOL","OTDR - FiberComplete modules",5
"10679","AMPHENOL","Other - Solutions Classic",5
"10902","AMPHENOL","PacketPortal SW & Solutions",1.74418604651163
"11238","AMPHENOL","Passive Plug-ins",5
"11449","AMPHENOL","PathTrak",5
"11650","AMPHENOL","PI Product",5
"11944","AMPHENOL","Probe Tips",3.52743362831858
"12306","AMPHENOL","PT SART",1.8
"12928","AMPHENOL","RANAdvisor Product",5
"13131","AMPHENOL","RANAdvisor Services & Support",5
"13341","AMPHENOL","RCATS Product",5
"13567","AMPHENOL","Repair",3.87387387387387
"13726","AMPHENOL","Replacement Parts",2.30769230769231
"13920","AMPHENOL","RPM-3000",1
"14117","AMPHENOL","RPM2000",2.30769230769231
"14311","AMPHENOL","RSAM",2.34579439252336
"14530","AMPHENOL","SDA",1
"15040","AMPHENOL","SMART Handhelds",5
"15256","AMPHENOL","SmartClass ADSL",5
"15466","AMPHENOL","SmartClass E1",5
"15659","AMPHENOL","SmartClass Ethernet",5
"15829","AMPHENOL","SMARTClass Fiber",3.21686746987952
"16478","AMPHENOL","SmartPocket Handhelds",5
"16651","AMPHENOL","Source, EDFA & BBS Modules",5
"16823","AMPHENOL","StrataSync",5
"17002","AMPHENOL","Support Plans",3.98224852071006
"17254","AMPHENOL","T-BERD 8000",5
"17429","AMPHENOL","T-Berd/MTS-5800",5
"17600","AMPHENOL","T3AS",5
"17814","AMPHENOL","TB-6000A Transport Module",5
"17988","AMPHENOL","TB/MTS-2000 Platform",5
"18468","AMPHENOL","Test Devices",4.15448908061472
"18639","AMPHENOL","Test Productivity Pack",1.74418604651163
"18857","AMPHENOL","TestPad 2000",5
"19055","AMPHENOL","TrueSpeed",5
"19268","AMPHENOL","Ultra FED",5
"19600","AMPHENOL","VSA",5
"19965","AMPHENOL","WiFi Smart Accessory",5
"20298","AMPHENOL","WR 2.5G Trans/Regen",5
"20510","AMPHENOL","WR Amplification",1.74418604651163
"20727","AMPHENOL","WR Common",1
"20887","AMPHENOL","WS 10G Trans/Regen",5
"21103","AMPHENOL","WS 2.5G Trans/Regen",5
"21318","AMPHENOL","XGIG - Ethernet 10G",5
"21517","AMPHENOL","XGIG - FC 16G",1.82608695652174
"21720","AMPHENOL","XGIG - Other",3.21686746987952
"21915","AMPHENOL","XGIG 5k - SAS/SATA 12G",5
"179","ANIXTER","ACE",17.8306262365131
"390","ANIXTER","Advanced Signal Conditioning Modules",20.3563574289933
"726","ANIXTER","ANT-5",28.9550940624832
"903","ANIXTER","Attenuators & Backreflector Modules",17.003507146043
"1100","ANIXTER","Benchtop Inspection",29.0387395907852
"1285","ANIXTER","BrightJack",7.97270095884601
"1441","ANIXTER","CA product",22.2794507559386
"1606","ANIXTER","Calibration Plan",17.9026144959236
"1741","ANIXTER","Calibrations",15.8888732682481
"1948","ANIXTER","CapacityAdvisor Held",12.1541877492303
"2147","ANIXTER","CellAdvisor",12.3264326076052
"2684","ANIXTER","Common Product",16.18672209391
"2898","ANIXTER","Converged Assurance Support",23.9521398344232
"3120","ANIXTER","CT-650",13.2295618378277
"3595","ANIXTER","Direct View FM",27.5260930888575
"3680","ANIXTER","Dispersion modules",26.2232142857143
"3968","ANIXTER","DSAM-6300",12.6055674100069
"4169","ANIXTER","DSAM 2300/3300",11.0030884237577
"4381","ANIXTER","DSAM Upgrades",10.9288961187903
"4583","ANIXTER","DTS",15.8949242693046
"4779","ANIXTER","EA Support",17.8093709174181
"5001","ANIXTER","Education",11.6068473804505
"5230","ANIXTER","Ethernet Network Management Tools",7.84132286621012
"5376","ANIXTER","Extended Warranty",2
"5720","ANIXTER","FST-2000",10.5234820681861
"5895","ANIXTER","FST-2207/2209 DS1",5.10009845749918
"6029","ANIXTER","FST-2310",12.7879837873281
"6227","ANIXTER","FST-2310-DS3",15.9507776528943
"6441","ANIXTER","FST-2310-OC12",5.10009845749918
"6574","ANIXTER","FST-2310-OC3",6.91442619992782
"6746","ANIXTER","FST-2802 G",13.0300435043705
"6918","ANIXTER","GigaStor",14.6437365147861
"7748","ANIXTER","JMEP",11.7960436828531
"7935","ANIXTER","Legacy Wireline Services",5.21741904609986
"8043","ANIXTER","Location Intelligence Product",11.7833347606406
"8164","ANIXTER","Location Intelligence Services",11.7833347606406
"8287","ANIXTER","MAP-200 Chassis, Accessories & Software",19.5069761776952
"8438","ANIXTER","MAP Standalone Switches",11.7960436828531
"8624","ANIXTER","Misc Hardware",14.8772635814889
"8811","ANIXTER","MTS-5100e",15.393652157395
"9028","ANIXTER","NC Ethernet TT",15.8949242693046
"9241","ANIXTER","NI - Maintenance",14.5733105635521
"9352","ANIXTER","nTAPs",16.7832230001803
"9546","ANIXTER","ONT-Jitter",7
"9672","ANIXTER","ONX-580",17.6508856585495
"9858","ANIXTER","Optical Switch Modules",20.3563574289933
"10006","ANIXTER","ORS",14.8772635814889
"10116","ANIXTER","OSA",12.6127231770117
"10340","ANIXTER","OST",20.3563574289933
"10680","ANIXTER","Other - Solutions Classic",12.0800948407531
"10903","ANIXTER","PacketPortal SW & Solutions",17.6616552846417
"11121","ANIXTER","Passive Chassis",34
"11239","ANIXTER","Passive Plug-ins",11.0030884237577
"11450","ANIXTER","PathTrak",10.2385056356859
"11651","ANIXTER","PI Product",11.7960436828531
"11837","ANIXTER","Polatis Cross Connects",8
"12122","ANIXTER","PT Hardware",15.2890568735687
"12307","ANIXTER","PT SART",10.0352985264768
"12517","ANIXTER","PT Services",4.51304621188306
"12658","ANIXTER","QT-600-10",9.60467755652349
"12776","ANIXTER","QT-600-2",9.68094474613182
"12929","ANIXTER","RANAdvisor Product",24.7441788922621
"13132","ANIXTER","RANAdvisor Services & Support",23.8107401641569
"13342","ANIXTER","RCATS Product",16.34041109104
"13568","ANIXTER","Repair",20.6444626496012
"13727","ANIXTER","Replacement Parts",12.1304856558926
"13921","ANIXTER","RPM-3000",11.1427026300186
"14118","ANIXTER","RPM2000",12.1304856558926
"14312","ANIXTER","RSAM",13.4916522600781
"14531","ANIXTER","SDA",13.4966177229871
"14742","ANIXTER","SDA-5000",4.90202011070385
"14913","ANIXTER","SDA-5500",2
"15257","ANIXTER","SmartClass ADSL",12.6883830811198
"15467","ANIXTER","SmartClass E1",17.4985059473545
"15660","ANIXTER","SmartClass Ethernet",5.170087620082
"15830","ANIXTER","SMARTClass Fiber",23.5098617638273
"16051","ANIXTER","SmartClass HOME",14.0755825902833
"16195","ANIXTER","SmartClass Triple Play",19.0746611779989
"16326","ANIXTER","SmartID",12.9617974459276
"16652","ANIXTER","Source, EDFA & BBS Modules",16.1917845762087
"17255","ANIXTER","T-BERD 8000",17.422932349882
"17601","ANIXTER","T3AS",22.3729446849438
"18134","ANIXTER","TB/MTS-6000 Platform",10.0023237800155
"18272","ANIXTER","TB/MTS 4000 Platform",8
"18640","ANIXTER","Test Productivity Pack",17.6616552846417
"18858","ANIXTER","TestPad 2000",12.8007526375916
"19056","ANIXTER","TrueSpeed",22.8830484875834
"19269","ANIXTER","Ultra FED",20.6483716837166
"19457","ANIXTER","Volicon",4.51304621188306
"19601","ANIXTER","VSA",15.8949242693046
"19795","ANIXTER","VSE-1100",13.5697480701871
"19966","ANIXTER","WiFi Smart Accessory",9.56642155172693
"20181","ANIXTER","WR 10G Trans/Regen",34
"20299","ANIXTER","WR 2.5G Trans/Regen",11.0030884237577
"20511","ANIXTER","WR Amplification",17.6616552846417
"20888","ANIXTER","WS 10G Trans/Regen",9.56642155172693
"21104","ANIXTER","WS 2.5G Trans/Regen",10.4474886196604
"21319","ANIXTER","XGIG - Ethernet 10G",12.8007526375916
"21518","ANIXTER","XGIG - FC 16G",12.6368740411937
"21721","ANIXTER","XGIG - Other",22.7694215534779
"21916","ANIXTER","XGIG 5k - SAS/SATA 12G",9.41375478746754
"7","ARMSTRONG UTILITIES","Accessories",7.78414055963559
"180","ARMSTRONG UTILITIES","ACE",8.94805194805195
"391","ARMSTRONG UTILITIES","Advanced Signal Conditioning Modules",10
"542","ARMSTRONG UTILITIES","Analog Inspection & Test",10
"727","ARMSTRONG UTILITIES","ANT-5",10
"904","ARMSTRONG UTILITIES","Attenuators & Backreflector Modules",10
"1101","ARMSTRONG UTILITIES","Benchtop Inspection",10
"1742","ARMSTRONG UTILITIES","Calibrations",7.48449173647272
"1949","ARMSTRONG UTILITIES","CapacityAdvisor Held",10
"2312","ARMSTRONG UTILITIES","Certifier",4.93078324225865
"2509","ARMSTRONG UTILITIES","CleanBlast",10
"2685","ARMSTRONG UTILITIES","Common Product",7.518779342723
"2899","ARMSTRONG UTILITIES","Converged Assurance Support",10
"3121","ARMSTRONG UTILITIES","CT-650",10
"3339","ARMSTRONG UTILITIES","CT-650SM",10
"3433","ARMSTRONG UTILITIES","Digital Inspection & Test",7.32323232323232
"3681","ARMSTRONG UTILITIES","Dispersion modules",10
"3969","ARMSTRONG UTILITIES","DSAM-6300",4.99043062200957
"4170","ARMSTRONG UTILITIES","DSAM 2300/3300",6.15806626833242
"4382","ARMSTRONG UTILITIES","DSAM Upgrades",6.5067274958894
"4584","ARMSTRONG UTILITIES","DTS",4.68595041322313
"4780","ARMSTRONG UTILITIES","EA Support",10
"5002","ARMSTRONG UTILITIES","Education",6.17434811189832
"5231","ARMSTRONG UTILITIES","Ethernet Network Management Tools",10
"5377","ARMSTRONG UTILITIES","Extended Warranty",6.15806626833242
"5506","ARMSTRONG UTILITIES","FIT Generic",4.696
"5721","ARMSTRONG UTILITIES","FST-2000",10
"5896","ARMSTRONG UTILITIES","FST-2207/2209 DS1",10
"6030","ARMSTRONG UTILITIES","FST-2310",8.94520547945206
"6228","ARMSTRONG UTILITIES","FST-2310-DS3",8.42953020134228
"6442","ARMSTRONG UTILITIES","FST-2310-OC12",10
"6575","ARMSTRONG UTILITIES","FST-2310-OC3",10
"6747","ARMSTRONG UTILITIES","FST-2802 G",10
"7198","ARMSTRONG UTILITIES","HST-3000 SIMs",6.95650901560003
"7387","ARMSTRONG UTILITIES","HST-3000C",6.62993487619118
"7570","ARMSTRONG UTILITIES","HST-3000C-CE",7.55569101754106
"7749","ARMSTRONG UTILITIES","JMEP",10
"8044","ARMSTRONG UTILITIES","Location Intelligence Product",4.68595041322313
"8165","ARMSTRONG UTILITIES","Location Intelligence Services",4.68595041322313
"8288","ARMSTRONG UTILITIES","MAP-200 Chassis, Accessories & Software",10
"8439","ARMSTRONG UTILITIES","MAP Standalone Switches",10
"8730","ARMSTRONG UTILITIES","MS-1200D",10
"8812","ARMSTRONG UTILITIES","MTS-5100e",9.37433155080214
"9029","ARMSTRONG UTILITIES","NC Ethernet TT",4.68595041322313
"9353","ARMSTRONG UTILITIES","nTAPs",10
"9547","ARMSTRONG UTILITIES","ONT-Jitter",10
"9673","ARMSTRONG UTILITIES","ONX-580",4.91624106230848
"9859","ARMSTRONG UTILITIES","Optical Switch Modules",10
"10117","ARMSTRONG UTILITIES","OSA",8.42953020134228
"10341","ARMSTRONG UTILITIES","OST",10
"10681","ARMSTRONG UTILITIES","Other - Solutions Classic",10
